response_id,profiling_role,profiling_location,profiling_region,profiling_sector,survey_question_title,survey_question_type,option,suboption,answer
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Enterprise,table-radio,Middle / Back office system replacement,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which areas have you been involved with (in terms of funded / scoped projects) post T+1 transition?,checkbox,Corporate actions,,Corporate actions
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which areas have you been involved with (in terms of funded / scoped projects) post T+1 transition?,checkbox,Securities lending,,Securities lending
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which areas have you been involved with (in terms of funded / scoped projects) post T+1 transition?,checkbox,Settlements,,Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the main project type that you trade (voluntary) carbon credits for?,table-stars,UK,,4
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which areas have you been involved with (in terms of funded / scoped projects) post T+1 transition?,checkbox,Enterprise,,Enterprise
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Would you be interested in providing feedback on your experience with this survey? ,radio,,,No
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"Based on current progress, when do you expect to be able to use the following currencies in digital form your blockchain projects?",radio,,,No
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Brazil,,2028
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Singapore,,2028
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Hong Kong,,2028
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Japan,,2028
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Australia,,2026
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What volumes are you expecting from your bonds (green finance) deployment in the first 12 months?,table-radio,Changing FX broker (using 3rd party FX),,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Trade Execution,table-radio,Outsourcing our trade affirmations to our custodian / prime broker,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Settlements,table-radio,Changing process to auto-affirmation,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Trade Execution,table-radio,Changing process to auto-affirmation,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,FX,table-radio,Hiring more staff,,No time frame
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What volumes are you expecting from your bonds (green finance) deployment in the first 12 months?,table-radio,Hiring more staff,,No time frame
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,FX,table-radio,Moving FX To my custodian,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What volumes are you expecting from your bonds (green finance) deployment in the first 12 months?,table-radio,Moving FX To my custodian,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,FX,table-radio,Changing FX broker (using 3rd party FX),,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Settlements,table-radio,Outsourcing our trade affirmations to our custodian / prime broker,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Do you agree or disagree that the May 2024 T+1 transitions effectively achieved the following:,table-radio,Readiness for T+0,,Disagree
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the main solution that you are planning to use for corporate actions in these cases?,table-radio,Readiness for T+0,,Disagree
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How often do you undertake the below tasks to drive your innovation? ,table-radio,Readiness for T+0,,Disagree
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Do you agree or disagree that the May 2024 T+1 transitions effectively achieved the following:,table-radio,Increased readiness for future market transitions to T+1,,Disagree
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the main solution that you are planning to use for corporate actions in these cases?,table-radio,Increased readiness for future market transitions to T+1,,Disagree
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How often do you undertake the below tasks to drive your innovation? ,table-radio,Increased readiness for future market transitions to T+1,,Disagree
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Do you agree or disagree that the May 2024 T+1 transitions effectively achieved the following:,table-radio,Greater market automation,,Agree
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the main solution that you are planning to use for corporate actions in these cases?,table-radio,Greater market automation,,Agree
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Securities lending,table-radio,Implementing automated recalls,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Corporate actions,table-radio,Increase in batches / moving to real time processing,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your total level of assets under management and what role does Canada play in your AUM?,table-radio,Increase in batches / moving to real time processing,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Securities lending,table-radio,Re-papering client agreements,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the key trigger / compelling event driving each of these projects (including any details on exactly why now)?,table-radio,Re-papering client agreements,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Securities lending,table-radio,Changing broker / agent lender (because of T+1),,No time frame
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the key trigger / compelling event driving each of these projects (including any details on exactly why now)?,table-radio,Changing broker / agent lender (because of T+1),,No time frame
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Securities lending,table-radio,"Moving processing (i.e. recall booking, inventory updates) to real time",,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the key trigger / compelling event driving each of these projects (including any details on exactly why now)?,table-radio,"Moving processing (i.e. recall booking, inventory updates) to real time",,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How often do you undertake the below tasks to drive your innovation? ,table-radio,Greater market automation,,Agree
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the key trigger / compelling event driving each of these projects (including any details on exactly why now)?,table-radio,Implementing automated recalls,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Settlements,table-radio,Using alternative settlement and / or trading locations that offer T+2 cycles for US stocks,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Trade Execution,table-radio,Using alternative settlement and / or trading locations that offer T+2 cycles for US stocks,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Settlements,table-radio,Deploying new MI tools (including AI) to monitor / predict settlement issues,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Trade Execution,table-radio,Deploying new MI tools (including AI) to monitor / predict settlement issues,,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Settlements,table-radio,Standardization of Trade data (using FIX / SWIFT formats),,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Trade Execution,table-radio,Standardization of Trade data (using FIX / SWIFT formats),,Already in place
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which investment channel(s) are you using to invest into Africa today?,checkbox,Mexico - as a depository participant,,Mexico - as a depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role / Position?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How efficient do you view your corporate action event notification process to be today?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role/Position?  ,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role/Position?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Where are you located?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your role / department?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What are your top three operational challenges in this market that impact costs either directly or indirectly?,checkbox,Mexico - as a depository participant,,Mexico - as a depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,In which markets are you impacted by the move to T+1 settlement cycles? ,checkbox,Mexico - as a depository participant,,Mexico - as a depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What type of fund are you describing in this exercise?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What type of fund are you describing in this exercise?,checkbox,Mexico - as a depository participant,,Mexico - as a depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role / Position?,checkbox,Mexico - as a depository participant,,Mexico - as a depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How efficient do you view your corporate action event notification process to be today?,checkbox,Mexico - as a depository participant,,Mexico - as a depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role/Position?  ,checkbox,Mexico - as a depository participant,,Mexico - as a depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role/Position?,checkbox,Mexico - as a depository participant,,Mexico - as a depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Where are you located?,checkbox,Mexico - as a depository participant,,Mexico - as a depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your role / department?,checkbox,Mexico - as a depository participant,,Mexico - as a depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What are your top three operational challenges in this market that impact costs either directly or indirectly?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role / Position?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which region(s) do you oversee digital asset activity in? Select all that apply.,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What do you see as the major influences on your business strategy in the next 10 years?,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How many staff are in your organization globally? ,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What type of financial institution do you represent? ,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What are your top three operational challenges in this market that impact costs either directly or indirectly?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,In which markets are you impacted by the move to T+1 settlement cycles? ,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which investment channel(s) are you using to invest into Africa today?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What type of fund are you describing in this exercise?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,In which markets are you impacted by the move to T+1 settlement cycles? ,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How efficient do you view your corporate action event notification process to be today?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role/Position?  ,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role/Position?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Where are you located?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your role / department?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What are your top three operational challenges in this market that impact costs either directly or indirectly?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,In which markets are you impacted by the move to T+1 settlement cycles? ,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which investment channel(s) are you using to invest into Africa today?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which part of the industry do you work in?,menu,,,Canada
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How would you rate the level of personalisation that you are receiving today in your investments?,menu,,,Canada
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Where are you based?,menu,,,Canada
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"Would you like to benchmark your responses versus your market peers? If so, please share your email details with us below. ",menu,,,Canada
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Where are you located?,menu,,,Canada
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,In what capacity are you answering this survey? ,menu,,,Canada
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What traditional asset classes do you currently issue / trade or service?,menu,,,Canada
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your role in your organisation?,menu,,,Canada
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What type of financial institution do you represent?,menu,,,Canada
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Please specify the type(s) of account activity that you have in this market.,menu,,,Canada
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"If you would like to receive your own, personalised benchmarking scorecard after this survey, please share your email with us below (optional):",radio,,,Custodian / Bank
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which part of the industry do you work in?,radio,,,Custodian / Bank
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your role / position?,radio,,,Custodian / Bank
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Please enter your email below:,radio,,,Custodian / Bank
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Where are you located?,radio,,,Custodian / Bank
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Please leave your email below:,radio,,,Custodian / Bank
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Please enter your email below if you would like to receive a personalized scorecard:,radio,,,Custodian / Bank
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Foreign Exchange / FX,,More automated
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How many staff are in your organisation?,radio,,,"501-10,000 people"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which investment channel(s) are you using to invest into Africa today?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What type of fund are you describing in this exercise?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role / Position?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How efficient do you view your corporate action event notification process to be today?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role/Position?  ,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role/Position?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Where are you located?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your role / department?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Middle Office (Allocations / Confirmations / Affirmations),,More automated
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your Role / Position?,radio,,,"501-10,000 people"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your approximate level of assets under management (AUM)?,radio,,,"501-10,000 people"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your role?,radio,,,"501-10,000 people"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How much does it cost you today to communicate a corporate event to your shareholders?,radio,,,"501-10,000 people"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How many (beneficial owner) shareholders / bond-holders do you have holding your issued capital today?,radio,,,"501-10,000 people"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which part of the financial markets do you work in?,radio,,,"501-10,000 people"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Where are you located?,radio,,,"501-10,000 people"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your current annual IT / system and headcount spend on asset servicing?,radio,,,91-95%
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"Before T+1, we identified a range of key risks. How have they materialised for your operations following the May transitions?",table-radio,Securities lending recalls,,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,Securities lending recalls,,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,Securities lending recalls,,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Please enter your email below to receive a personalized scorecard: ,radio,,,Custodian / Bank
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,FX (booking and execution),,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,FX (booking and execution),,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What do you estimate your affirmation rate to be today (as a percentage of your total trading volumes)?,radio,,,91-95%
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is your minimum required level of investment into an African market (i.e. in order to justify the costs and administration)?,radio,,,91-95%
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,Smaller firms triggering manual processing,,Better than expected
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How do you describe the following obstacles on your path to T+1?,radio,,,91-95%
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How is this investment being distributed?,radio,,,91-95%
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Inventory updates and management,,By 4am ET on T+1
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Inventory updates and management,,By 4am ET on T+1
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Exception handling,,By 4am ET on T+1
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Exception handling,,By 4am ET on T+1
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Securities lending recalls,,During trading day (by 4pm ET)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Securities lending recalls,,During trading day (by 4pm ET)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,Trade fails,,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Where are you located?,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Middle Office (Allocations / Confirmations / Affirmations),,More automated
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Trade Execution,,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Trade Execution,,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Account opening / onboarding (including Settlement Instruction / SSI maintenance),,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Account opening / onboarding (including Settlement Instruction / SSI maintenance),,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"Before T+1, we identified a range of key risks. How have they materialised for your operations following the May transitions?",table-radio,Trade fails,,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,Trade fails,,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How would you break down the volume of your shareholder engagement today between Institutional and Wealth / Retail - and how do you expect this to change?,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"Before T+1, we identified a range of key risks. How have they materialised for your operations following the May transitions?",table-radio,Funding (challenges with dislocation and cash management),,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,Funding (challenges with dislocation and cash management),,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,Funding (challenges with dislocation and cash management),,No change
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"Before T+1, we identified a range of key risks. How have they materialised for your operations following the May transitions?",table-radio,Manual exception handling (across the trade cycle),,Better than expected
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,Manual exception handling (across the trade cycle),,Better than expected
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,Manual exception handling (across the trade cycle),,Better than expected
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"Before T+1, we identified a range of key risks. How have they materialised for your operations following the May transitions?",table-radio,Smaller firms triggering manual processing,,Better than expected
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,Smaller firms triggering manual processing,,Better than expected
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How would you rate the level of personalisation that your clients are receiving today in your investments?,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"For Proxy Voting, how effective do you believe your current processes to be today?",matrix,Affirmations,After T+1,Self-affirmation
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How satisfied are you with the quality and timing of your proxy voting information?,matrix,Affirmations,After T+1,Self-affirmation
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How would you describe the nature of your existing technology platforms?,matrix,Affirmations,After T+1,Self-affirmation
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Would you be happy to use Distributed Ledger to Tokenise your investments - if that meant more personalised portfolios and better performance? ,matrix,Affirmations,Before T+1,Using Global Custodian (omnibus TradeSuite ID)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which operating model are you using for (the majority of) each of the following activities in your US trading?,matrix,Affirmations,Before T+1,Using Global Custodian (omnibus TradeSuite ID)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"For Proxy Voting, how effective do you believe your current processes to be today?",matrix,Affirmations,Before T+1,Using Global Custodian (omnibus TradeSuite ID)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How satisfied are you with the quality and timing of your proxy voting information?,matrix,Affirmations,Before T+1,Using Global Custodian (omnibus TradeSuite ID)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How would you describe the nature of your existing technology platforms?,matrix,Affirmations,Before T+1,Using Global Custodian (omnibus TradeSuite ID)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Settlements,,By 4am ET on T+1
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the primary activity that you are involved in?,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How many employees are currently working at your company?,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which of the following statements best describes your strategic approach to African investments?,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the AUM of the fund? (Expressed in USD billions),radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,What is the size of your firm?,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which is the primary region where you oversee digital asset activity?,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,In which markets are you impacted by the move to T+1 settlement cycles?,radio,,,Clearing / Settlements
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Would you be happy to use Distributed Ledger to Tokenise your investments - if that meant more personalised portfolios and better performance? ,matrix,Affirmations,After T+1,Self-affirmation
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Settlements,,By 4am ET on T+1
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Affirmations,,By 9pm ET on T+0
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Affirmations,,By 9pm ET on T+0
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,FX instruction / execution,,During trading day (by 4pm ET)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,FX instruction / execution,,During trading day (by 4pm ET)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,,matrix,Securities lending recalls,After T+1,"Using market platform (inc LoanNet, Equilend, Pirum)"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"How important would the following drivers be in triggering new investment into automated, machine-readable event notifications to your shareholders?",matrix,Securities lending recalls,After T+1,"Using market platform (inc LoanNet, Equilend, Pirum)"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,,matrix,Securities lending recalls,Before T+1,"Using market platform (inc LoanNet, Equilend, Pirum)"
